TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;07;10;13;00 39;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;1;10:13:39;13:39;41;10;14;20;14:20;Fly;Brachycera;;Diptera;NA;0;1;;;1;38;;;;;1;3;;;;;;;;;1;1;1;1
2019;Nov;07;10;14;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;15;00 09;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;1;10:15:09;15:09;03;10;15;12;15:12;Fly;Anthomyia sp.02;yes;Diptera;NA;0;1;;;1;3;;;;;;;;;;;;;;;0;;0;
2019;Nov;07;10;15;00 09;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;1;10:15:09;15:09;04;10;15;13;15:13;Fly;small Apoidea;;Hymenoptera;NA;0;1;;;1;4;;;;;;;;;;;;;;;0;;0;
2019;Nov;07;10;16;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;17;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;18;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;19;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;20;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;21;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;22;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;23;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;24;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;25;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;26;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;27;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;28;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;29;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;30;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;31;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;32;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;33;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;34;;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;07;10;35;00 08;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;1;10:35:08;35:08;07;10;35;15;35:15;Fly;Anthomyia sp.02;yes;Diptera;NA;0;1;;;1;2;;;;;1;5;;;;;;;;;1;1;1;1
2019;Nov;07;10;36;00 38;;CreHyp1_20191107_10_00;1;Crepis;Hypochoeridea;1;1;0;;1;10:36:38;36:38;12;10;36;50;36:50;Fly;Anthomyia sp.02;yes;Diptera;NA;0;1;;;1;12;;;;;;;;;;;;;;;1;1;1;1
