TIME;;;;;;;FILES;;PLANT ID;;;;;;VISITORS (1);;;;;;;;;;;;;;VISITOR BEHAVIOUR (1);;;;;;;;;;;;;;;;;;;;;CONTACT (1);;;
Year;Month;Day;Hour;Min;Sec;##;Video file name;Video record present;Plant Genus;Plant Species;Plant Number;Number of observed flowers (M | F);;Multiplier;Visitor arrival;Exact time of arrival;T.o.A. in video file;Total duration of visit (sec);Exact time of departure;;;T.o.D. in video file;Visitor species;JH/SD IDs;Morphospecies;Insect order ;Sex;;Number of visited flowers (M | F);;Flower number;Resting/walking;Duration (sec);Flying;Duration (sec);Feeding on pollen;Duration (sec);Feeding on nectar ;Duration (sec);Unsuccessful nectardrinking attempts;Duration (sec);Feeding on floral parts;Duration (sec);Smelling' the flower;Duration (sec);Comment (visitor behaviour);Primary Robbing;Secondary robbing;;Contact with anthers;# flowers with anthers contacted;Contact with stigma;# flowers with stigmas contacted
2019;Nov;15;11;15;00 01;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:15:01;15:01;10;11;15;11;15:11;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;10;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;15;00 17;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:15:17;15:17;59;11;16;16;16:16;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;59;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;16;00 29;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:16:29;16:29;282;11;21;11;21:11;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;282;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;17;;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;11;18;;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;11;19;00 42;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:19:42;19:42;340;11;25;22;25:22;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;340;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;20;;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;11;21;;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;;;#VALUE!;#VALUE!;;;;#VALUE!;;;;#N/A;#N/A;#VALUE!;;;;;;;;;;;;;;;;;;;;;;;;;
2019;Nov;15;11;22;00 07;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:22:07;22:07;06;11;22;13;22:13;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;6;;;;;;;;;;;;;;;;;1;1;0;
2019;Nov;15;11;22;00 45;;Hyprev6_20191115_11_00;1;Hypericum;revolutum;6;2;0;;1;11:22:45;22:45;345;11;28;30;28:30;Acalyptratae sp.;small Brachycera;;Diptera;NA;0;1;;;1;345;;;;;;;;;;;;;;;;;1;1;0;
